"fileName","imgPalette1","imgPalette2","prefix","r","g","b","alpha","rgb","h","s","v","id","Year","Page","Posters","CIN.URL","Title.CIN","Last.8","X","X.1","IMDBid","IMDB.URL","Cinematerial.URL","decade","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","hueGroup"
"100150_155015.jpg","#66634C","#939383,#786D40,#454334","rgba",102,99,76,"1","102,99,76",0.147435897435897,0.254901960784314,0.4,"100150",1990,2,24,"/movies/millers-crossing-i100150","Miller&#039;s Crossing","g-i100150","i100150","1","tt0100150","http://www.imdb.com/title/tt0100150","https://www.cinematerial.com/movies/movies/millers-crossing-i100150",1990,"movie","Miller's Crossing","Miller's Crossing",0,1990,"\N","115","Crime,Drama,Thriller",0.125
"1001526_472097.jpg","#C4A848","#F5DC76,#49597B,#E9B516","rgba",196,168,72,"1","196,168,72",0.129032258064516,0.63265306122449,0.768627450980392,"1001526",2010,1,172,"/movies/megamind-i1001526","Megamind","-i1001526","i1001526","0","tt1001526","http://www.imdb.com/title/tt1001526","https://www.cinematerial.com/movies/movies/megamind-i1001526",2010,"movie","Megamind","Megamind",0,2010,"\N","95","Action,Animation,Comedy",0.125
"100157_157927.jpg","#414557","#B4BECC,#153263,#1D1215","rgba",65,69,87,"1","65,69,87",0.636363636363636,0.252873563218391,0.341176470588235,"100157",1990,1,53,"/movies/misery-i100157","Misery","y-i100157","i100157","1","tt0100157","http://www.imdb.com/title/tt0100157","https://www.cinematerial.com/movies/movies/misery-i100157",1990,"movie","Misery","Misery",0,1990,"\N","107","Crime,Drama,Thriller",0.625
"100168_348689.jpg","#633F2F","#CAA35D,#772C2A,#24161B","rgba",99,63,47,"1","99,63,47",0.0512820512820513,0.525252525252525,0.388235294117647,"100168",1990,3,10,"/movies/mo-better-blues-i100168","Mo Better Blues","s-i100168","i100168","1","tt0100168","http://www.imdb.com/title/tt0100168","https://www.cinematerial.com/movies/movies/mo-better-blues-i100168",1990,"movie","Mo' Better Blues","Mo' Better Blues",0,1990,"\N","129","Drama,Music,Romance",0
"100196_547745.jpg","#844F47","#D59187,#C05D48,#3B2524","rgba",132,79,71,"1","132,79,71",0.0218579234972678,0.462121212121212,0.517647058823529,"100196",1990,4,14,"/movies/mountains-of-the-moon-i100196","Mountains of the Moon","n-i100196","i100196","1","tt0100196","http://www.imdb.com/title/tt0100196","https://www.cinematerial.com/movies/movies/mountains-of-the-moon-i100196",1990,"movie","Mountains of the Moon","Mountains of the Moon",0,1990,"\N","136","Adventure,Drama,History",0
"100201_975950.jpg","#6E5E7E","#63375C,#141230,#9E96B5","rgba",110,94,126,"1","110,94,126",0.75,0.253968253968254,0.494117647058824,"100201",1990,2,12,"/movies/mr-destiny-i100201","Mr. Destiny","y-i100201","i100201","1","tt0100201","http://www.imdb.com/title/tt0100201","https://www.cinematerial.com/movies/movies/mr-destiny-i100201",1990,"movie","Mr. Destiny","Mr. Destiny",0,1990,"\N","110","Comedy,Fantasy,Romance",0.75
"100211_474264.jpg","#48352F","#9D9893,#571E0F,#150D0A","rgba",72,53,47,"1","72,53,47",0.04,0.347222222222222,0.282352941176471,"100211",1989,4,13,"/movies/music-box-i100211","Music Box","x-i100211","i100211","1","tt0100211","http://www.imdb.com/title/tt0100211","https://www.cinematerial.com/movies/movies/music-box-i100211",1980,"movie","Music Box","Music Box",0,1989,"\N","124","Crime,Drama,Thriller",0
"100240_749083.jpg","#C1B8A9","#D9B58A,#595D58,#E8E7E0","rgba",193,184,169,"1","193,184,169",0.104166666666667,0.124352331606218,0.756862745098039,"100240",1990,2,20,"/movies/the-neverending-story-ii-the-next-chapter-i100240","The NeverEnding Story II: The Next Chapter","r-i100240","i100240","1","tt0100240","http://www.imdb.com/title/tt0100240","https://www.cinematerial.com/movies/movies/the-neverending-story-ii-the-next-chapter-i100240",1990,"movie","The NeverEnding Story II: The Next Chapter","The NeverEnding Story II: The Next Chapter",0,1990,"\N","90","Adventure,Drama,Family",0
"100258_532109.jpg","#8D7272","#DEE3E3,#BBBEB6,#4C1215","rgba",141,114,114,"1","141,114,114",0,0.191489361702128,0.552941176470588,"100258",1990,1,21,"/movies/night-of-the-living-dead-i100258","Night of the Living Dead","d-i100258","i100258","1","tt0100258","http://www.imdb.com/title/tt0100258","https://www.cinematerial.com/movies/movies/night-of-the-living-dead-i100258",1990,"movie","Night of the Living Dead","Night of the Living Dead",0,1990,"\N","92","Horror",0
"100301_745743.jpg","#C3BFB6","#DFDBD0,#484842,#EDE7DF","rgba",195,191,182,"1","195,191,182",0.115384615384615,0.0666666666666666,0.764705882352941,"100301",1990,5,-4,"/movies/opportunity-knocks-i100301","Opportunity Knocks","s-i100301","i100301","1","tt0100301","http://www.imdb.com/title/tt0100301","https://www.cinematerial.com/movies/movies/opportunity-knocks-i100301",1990,"movie","Opportunity Knocks","Opportunity Knocks",0,1990,"\N","103","Comedy",0
"1003034_428204.jpg","#9F8C85","#68523A,#270F0E,#F7E6E5","rgba",159,140,133,"1","159,140,133",0.0448717948717949,0.163522012578616,0.623529411764706,"1003034",2009,7,-7,"/movies/perriers-bounty-i1003034","Perrier&#039;s Bounty","-i1003034","i1003034","0","tt1003034","http://www.imdb.com/title/tt1003034","https://www.cinematerial.com/movies/movies/perriers-bounty-i1003034",2000,"movie","Perrier's Bounty","Perrier's Bounty",0,2009,"\N","88","Action,Comedy,Crime",0
"1003118_483043.jpg","#93AAD0","#F1F8FE,#D7E2F0,#4166A8","rgba",147,170,208,"1","147,170,208",0.603825136612022,0.293269230769231,0.815686274509804,"1003118",2007,24,-4,"/movies/steep-i1003118","Steep","-i1003118","i1003118","0","tt1003118","http://www.imdb.com/title/tt1003118","https://www.cinematerial.com/movies/movies/steep-i1003118",2000,"movie","Steep","Steep",0,2007,"\N","92","Documentary,Sport",0.5
"100395_559364.jpg","#B38E8B","#C55F3A,#5A2B34,#D7D6DD","rgba",179,142,139,"1","179,142,139",0.0125000000000001,0.223463687150838,0.701960784313725,"100395",1990,3,-9,"/movies/postcards-from-the-edge-i100395","Postcards from the Edge","e-i100395","i100395","1","tt0100395","http://www.imdb.com/title/tt0100395","https://www.cinematerial.com/movies/movies/postcards-from-the-edge-i100395",1990,"movie","Postcards from the Edge","Postcards from the Edge",0,1990,"\N","101","Comedy,Drama",0
"100403_235381.jpg","#373747","#AFA5B2,#1B2856,#090709","rgba",55,55,71,"1","55,55,71",0.666666666666667,0.225352112676056,0.27843137254902,"100403",1990,1,108,"/movies/predator-2-i100403","Predator 2","2-i100403","i100403","1","tt0100403","http://www.imdb.com/title/tt0100403","https://www.cinematerial.com/movies/movies/predator-2-i100403",1990,"movie","Predator 2","Predator 2",0,1990,"\N","108","Action,Horror,Sci-Fi",0.625
"100404_87792.jpg","#91857F","#8A5E46,#171314,#D1D1D0","rgba",145,133,127,"1","145,133,127",0.0555555555555556,0.124137931034483,0.568627450980392,"100404",1990,1,18,"/movies/presumed-innocent-i100404","Presumed Innocent","t-i100404","i100404","1","tt0100404","http://www.imdb.com/title/tt0100404","https://www.cinematerial.com/movies/movies/presumed-innocent-i100404",1990,"movie","Presumed Innocent","Presumed Innocent",0,1990,"\N","127","Mystery,Thriller",0
"100405_1151056.jpg","#C1A4A4","#8E7F6C,#72051C,#FBFBFB","rgba",193,164,164,"1","193,164,164",0,0.150259067357513,0.756862745098039,"100405",1990,1,37,"/movies/pretty-woman-i100405","Pretty Woman","n-i100405","i100405","1","tt0100405","http://www.imdb.com/title/tt0100405","https://www.cinematerial.com/movies/movies/pretty-woman-i100405",1990,"movie","Pretty Woman","Pretty Woman",0,1990,"\N","119","Comedy,Romance",0
"100419_946778.jpg","#BAC1B6","#F1EDE3,#B8D8E0,#9E9E8A","rgba",186,193,182,"1","186,193,182",0.272727272727273,0.0569948186528497,0.756862745098039,"100419",1990,2,15,"/movies/problem-child-i100419","Problem Child","d-i100419","i100419","1","tt0100419","http://www.imdb.com/title/tt0100419","https://www.cinematerial.com/movies/movies/problem-child-i100419",1990,"movie","Problem Child","Problem Child",0,1990,"\N","81","Comedy,Family",0.25
"100449_352255.jpg","#C9C3C0","#FAFBFB,#F3EEE3,#978D8D","rgba",201,195,192,"1","201,195,192",0.0555555555555554,0.0447761194029851,0.788235294117647,"100449",1990,3,11,"/movies/quick-change-i100449","Quick Change","e-i100449","i100449","1","tt0100449","http://www.imdb.com/title/tt0100449","https://www.cinematerial.com/movies/movies/quick-change-i100449",1990,"movie","Quick Change","Quick Change",0,1990,"\N","89","Comedy,Crime",0
"100485_207073.jpg","#B2A9A3","#B99D8E,#34231F,#ECEFED","rgba",178,169,163,"1","178,169,163",0.0666666666666667,0.0842696629213483,0.698039215686274,"100485",1990,1,28,"/movies/revenge-i100485","Revenge","e-i100485","i100485","1","tt0100485","http://www.imdb.com/title/tt0100485","https://www.cinematerial.com/movies/movies/revenge-i100485",1990,"movie","Revenge","Revenge",0,1990,"\N","124","Action,Crime,Drama",0
"100507_276488.jpg","#807A7F","#E3F2F4,#908DA8,#44322E","rgba",128,122,127,"1","128,122,127",0.861111111111111,0.0468749999999999,0.501960784313725,"100507",1990,1,37,"/movies/rocky-v-i100507","Rocky V","v-i100507","i100507","1","tt0100507","http://www.imdb.com/title/tt0100507","https://www.cinematerial.com/movies/movies/rocky-v-i100507",1990,"movie","Rocky V","Rocky V",0,1990,"\N","104","Drama,Sport",0.75
"100530_93762.jpg","#48373B","#BE9A98,#522325,#070F16","rgba",72,55,59,"1","72,55,59",0.96078431372549,0.236111111111111,0.282352941176471,"100530",1990,3,16,"/movies/the-russia-house-i100530","The Russia House","e-i100530","i100530","1","tt0100530","http://www.imdb.com/title/tt0100530","https://www.cinematerial.com/movies/movies/the-russia-house-i100530",1990,"movie","The Russia House","The Russia House",0,1990,"\N","123","Drama,Romance,Thriller",0.875
"100594_93391.jpg","#F6AB82","#FE9B5E,#DF7A45,#FBCAAF","rgba",246,171,130,"1","246,171,130",0.0589080459770115,0.471544715447155,0.964705882352941,"100594",1990,3,20,"/movies/the-sheltering-sky-i100594","The Sheltering Sky","y-i100594","i100594","1","tt0100594","http://www.imdb.com/title/tt0100594","https://www.cinematerial.com/movies/movies/the-sheltering-sky-i100594",1990,"movie","The Sheltering Sky","The Sheltering Sky",0,1990,"\N","138","Adventure,Drama",0
"100666_216099.jpg","#414E68","#252740,#0B0F19,#6981A2","rgba",65,78,104,"1","65,78,104",0.611111111111111,0.375,0.407843137254902,"100666",1990,5,-7,"/movies/spaced-invaders-i100666","Spaced Invaders","s-i100666","i100666","1","tt0100666","http://www.imdb.com/title/tt0100666","https://www.cinematerial.com/movies/movies/spaced-invaders-i100666",1990,"movie","Spaced Invaders","Spaced Invaders",0,1990,"\N","100","Adventure,Comedy,Sci-Fi",0.5
"100680_93403.jpg","#BCA791","#B89584,#503F3E,#F3E3C1","rgba",188,167,145,"1","188,167,145",0.0852713178294573,0.228723404255319,0.737254901960784,"100680",1990,4,13,"/movies/stanley-iris-i100680","Stanley &amp; Iris","s-i100680","i100680","1","tt0100680","http://www.imdb.com/title/tt0100680","https://www.cinematerial.com/movies/movies/stanley-iris-i100680",1990,"movie","Stanley & Iris","Stanley & Iris",0,1990,"\N","104","Drama,Romance",0
"100740_306195.jpg","#543949","#A5838C,#282C46,#3F1726","rgba",84,57,73,"1","84,57,73",0.901234567901235,0.321428571428571,0.329411764705882,"100740",1990,1,23,"/movies/tales-from-the-darkside-i100740","Tales From The Darkside","e-i100740","i100740","1","tt0100740","http://www.imdb.com/title/tt0100740","https://www.cinematerial.com/movies/movies/tales-from-the-darkside-i100740",1990,"movie","Tales from the Darkside: The Movie","Tales from the Darkside: The Movie",0,1990,"\N","93","Comedy,Fantasy,Horror",0.875
"100758_956723.jpg","#2F4E4E","#92B1AE,#0C6567,#0E1010","rgba",47,78,78,"1","47,78,78",0.5,0.397435897435897,0.305882352941176,"100758",1990,1,53,"/movies/teenage-mutant-ninja-turtles-i100758","Teenage Mutant Ninja Turtles","s-i100758","i100758","1","tt0100758","http://www.imdb.com/title/tt0100758","https://www.cinematerial.com/movies/movies/teenage-mutant-ninja-turtles-i100758",1990,"movie","Teenage Mutant Ninja Turtles","Teenage Mutant Ninja Turtles",0,1990,"\N","93","Action,Adventure,Comedy",0.5
"100802_107259.jpg","#192E39","#4D839B,#0B1521,#040A0E","rgba",25,46,57,"1","25,46,57",0.557291666666667,0.56140350877193,0.223529411764706,"100802",1990,1,99,"/movies/total-recall-i100802","Total Recall","l-i100802","i100802","1","tt0100802","http://www.imdb.com/title/tt0100802","https://www.cinematerial.com/movies/movies/total-recall-i100802",1990,"movie","Total Recall","Total Recall",0,1990,"\N","113","Action,Sci-Fi,Thriller",0.5
"100814_540512.jpg","#614835","#D0B38F,#7E5027,#1B0E0D","rgba",97,72,53,"1","97,72,53",0.071969696969697,0.45360824742268,0.380392156862745,"100814",1990,1,35,"/movies/tremors-i100814","Tremors","s-i100814","i100814","1","tt0100814","http://www.imdb.com/title/tt0100814","https://www.cinematerial.com/movies/movies/tremors-i100814",1990,"movie","Tremors","Tremors",0,1990,"\N","96","Comedy,Horror",0
"100828_1140948.jpg","#8A898D","#E0DDD7,#B9BAB6,#474654","rgba",138,137,141,"1","138,137,141",0.708333333333333,0.0283687943262412,0.552941176470588,"100828",1990,2,11,"/movies/the-two-jakes-i100828","The Two Jakes","s-i100828","i100828","1","tt0100828","http://www.imdb.com/title/tt0100828","https://www.cinematerial.com/movies/movies/the-two-jakes-i100828",1990,"movie","The Two Jakes","The Two Jakes",0,1990,"\N","137","Crime,Drama,Mystery",0.625
"100911_311137.jpg","#BFA4A2","#D79C89,#4F222C,#EBE9E8","rgba",191,164,162,"1","191,164,162",0.0114942528735633,0.151832460732984,0.749019607843137,"100911",1990,3,-8,"/movies/welcome-home-roxy-carmichael-i100911","Welcome Home, Roxy Carmichael","l-i100911","i100911","1","tt0100911","http://www.imdb.com/title/tt0100911","https://www.cinematerial.com/movies/movies/welcome-home-roxy-carmichael-i100911",1990,"movie","Welcome Home, Roxy Carmichael","Welcome Home, Roxy Carmichael",0,1990,"\N","95","Comedy,Drama",0
"100928_546313.jpg","#423A2B","#AD9E86,#432D18,#0B0C07","rgba",66,58,43,"1","66,58,43",0.108695652173913,0.348484848484849,0.258823529411765,"100928",1990,2,15,"/movies/white-hunter-black-heart-i100928","White Hunter Black Heart","t-i100928","i100928","1","tt0100928","http://www.imdb.com/title/tt0100928","https://www.cinematerial.com/movies/movies/white-hunter-black-heart-i100928",1990,"movie","White Hunter Black Heart","White Hunter Black Heart",0,1990,"\N","112","Adventure,Drama",0
"100934_1058851.jpg","#604340","#BC9C97,#6C3C33,#2B1A1A","rgba",96,67,64,"1","96,67,64",0.015625,0.333333333333333,0.376470588235294,"100934",1989,2,11,"/movies/wild-orchid-i100934","Wild Orchid","d-i100934","i100934","1","tt0100934","http://www.imdb.com/title/tt0100934","https://www.cinematerial.com/movies/movies/wild-orchid-i100934",1980,"movie","Wild Orchid","Wild Orchid",0,1989,"\N","105","Drama,Romance",0
"100944_276084.jpg","#84777C","#E7E7E6,#B6AFAD,#36202C","rgba",132,119,124,"1","132,119,124",0.935897435897436,0.0984848484848486,0.517647058823529,"100944",1990,1,14,"/movies/the-witches-i100944","The Witches","s-i100944","i100944","1","tt0100944","http://www.imdb.com/title/tt0100944","https://www.cinematerial.com/movies/movies/the-witches-i100944",1990,"movie","The Witches","The Witches",0,1990,"\N","91","Adventure,Comedy,Family",0.875
"100994_774590.jpg","#433F43","#8C91A1,#4C352F,#19191D","rgba",67,63,67,"1","67,63,67",0.833333333333333,0.0597014925373134,0.262745098039216,"100994",1990,1,15,"/movies/young-guns-2-i100994","Young Guns 2","2-i100994","i100994","1","tt0100994","http://www.imdb.com/title/tt0100994","https://www.cinematerial.com/movies/movies/young-guns-2-i100994",1990,"movie","Young Guns II","Young Guns II",0,1990,"\N","104","Action,Western",0.75
"1010048_762284.jpg","#453638","#2E2307,#060406,#6D5769","rgba",69,54,56,"1","69,54,56",0.977777777777778,0.217391304347826,0.270588235294118,"1010048",2008,1,104,"/movies/slumdog-millionaire-i1010048","Slumdog Millionaire","-i1010048","i1010048","0","tt1010048","http://www.imdb.com/title/tt1010048","https://www.cinematerial.com/movies/movies/slumdog-millionaire-i1010048",2000,NA,NA,NA,NA,NA,NA,NA,NA,0.875
"1010278_483706.jpg","#CBBDB2","#D0B9A0,#63473A,#FCFAF7","rgba",203,189,178,"1","203,189,178",0.0733333333333335,0.123152709359606,0.796078431372549,"1010278",2009,11,-7,"/movies/the-courageous-heart-of-irena-sendler-i1010278","The Courageous Heart of Irena Sendler","-i1010278","i1010278","0","tt1010278","http://www.imdb.com/title/tt1010278","https://www.cinematerial.com/movies/movies/the-courageous-heart-of-irena-sendler-i1010278",2000,NA,NA,NA,NA,NA,NA,NA,NA,0
"101272_180688.jpg","#746D78","#4C3C40,#0D0910,#BBB6C7","rgba",116,109,120,"1","116,109,120",0.772727272727273,0.0916666666666667,0.470588235294118,"101272",1991,1,30,"/movies/the-addams-family-i101272","The Addams Family","y-i101272","i101272","1","tt0101272","http://www.imdb.com/title/tt0101272","https://www.cinematerial.com/movies/movies/the-addams-family-i101272",1990,"movie","The Addams Family","The Addams Family",0,1991,"\N","99","Comedy,Fantasy",0.75
"101301_804632.jpg","#B5ADAA","#D1E4E7,#D5A190,#969797","rgba",181,173,170,"1","181,173,170",0.0454545454545456,0.0607734806629835,0.709803921568627,"101301",1991,3,-6,"/movies/all-i-want-for-christmas-i101301","All I Want for Christmas","s-i101301","i101301","1","tt0101301","http://www.imdb.com/title/tt0101301","https://www.cinematerial.com/movies/movies/all-i-want-for-christmas-i101301",1990,"movie","All I Want for Christmas","All I Want for Christmas",0,1991,"\N","92","Comedy,Family,Romance",0
"101329_95944.jpg","#B08D82","#C56A37,#4A2528,#D8D3D5","rgba",176,141,130,"1","176,141,130",0.0398550724637682,0.261363636363636,0.690196078431373,"101329",1991,1,16,"/movies/an-american-tail-fievel-goes-west-i101329","An American Tail: Fievel Goes West","t-i101329","i101329","1","tt0101329","http://www.imdb.com/title/tt0101329","https://www.cinematerial.com/movies/movies/an-american-tail-fievel-goes-west-i101329",1990,"movie","An American Tail: Fievel Goes West","An American Tail: Fievel Goes West",0,1991,"\N","75","Adventure,Animation,Family",0
"1013542_281427.jpg","#9A9B8A","#FBF0C7,#B5BEA4,#5A5C5C","rgba",154,155,138,"1","154,155,138",0.176470588235294,0.109677419354839,0.607843137254902,"1013542",2008,28,-5,"/movies/the-cheetah-girls-one-world-i1013542","The Cheetah Girls: One World","-i1013542","i1013542","0","tt1013542","http://www.imdb.com/title/tt1013542","https://www.cinematerial.com/movies/movies/the-cheetah-girls-one-world-i1013542",2000,NA,NA,NA,NA,NA,NA,NA,NA,0.125
"101356_1097164.jpg","#E9E1E0","#F6F5F2,#BD9B9A,#F7F7F7","rgba",233,225,224,"1","233,225,224",0.0185185185185185,0.0386266094420601,0.913725490196078,"101356",1991,5,10,"/movies/another-you-i101356","Another You","u-i101356","i101356","1","tt0101356","http://www.imdb.com/title/tt0101356","https://www.cinematerial.com/movies/movies/another-you-i101356",1990,"movie","Another You","Another You",0,1991,"\N","98","Comedy,Crime",0
"101373_756226.jpg","#6B706B","#E1E6E5,#928B7B,#1C2625","rgba",107,112,107,"1","107,112,107",0.333333333333333,0.0446428571428571,0.43921568627451,"101373",1991,6,-7,"/movies/at-play-in-the-fields-of-the-lord-i101373","At Play in the Fields of the Lord","d-i101373","i101373","1","tt0101373","http://www.imdb.com/title/tt0101373","https://www.cinematerial.com/movies/movies/at-play-in-the-fields-of-the-lord-i101373",1990,"movie","At Play in the Fields of the Lord","At Play in the Fields of the Lord",0,1991,"\N","189","Drama,Romance",0.25
"1013854_189531.jpg","#EFF0EE","#F9F9ED,#46524A,#FFFFFF","rgba",239,240,238,"1","239,240,238",0.25,0.0083333333333333,0.941176470588235,"1013854",2006,28,-5,"/movies/nomadak-tx-i1013854","N̦madak Tx","-i1013854","i1013854","0","tt1013854","http://www.imdb.com/title/tt1013854","https://www.cinematerial.com/movies/movies/nomadak-tx-i1013854",2000,NA,NA,NA,NA,NA,NA,NA,NA,0.25
"101420_1258548.jpg","#888780","#2D2C26,#1F1E18,#E8E8E0","rgba",136,135,128,"1","136,135,128",0.145833333333333,0.0588235294117647,0.533333333333333,"101420",1991,2,-3,"/movies/begotten-i101420","Begotten","n-i101420","i101420","1","tt0101420","http://www.imdb.com/title/tt0101420","https://www.cinematerial.com/movies/movies/begotten-i101420",1990,"movie","Begotten","Begotten",0,1990,"\N","72","Fantasy,Horror",0.125
"101452_93737.jpg","#976454","#8F3221,#2E1410,#CEA48E","rgba",151,100,84,"1","151,100,84",0.0398009950248756,0.443708609271523,0.592156862745098,"101452",1991,1,16,"/movies/bill-teds-bogus-journey-i101452","Bill &amp; Ted&#039;s Bogus Journey","y-i101452","i101452","1","tt0101452","http://www.imdb.com/title/tt0101452","https://www.cinematerial.com/movies/movies/bill-teds-bogus-journey-i101452",1990,"movie","Bill & Ted's Bogus Journey","Bill & Ted's Bogus Journey",0,1991,"\N","93","Adventure,Comedy,Fantasy",0
"101453_667025.jpg","#322C2E","#957F87,#151719,#0E0D0B","rgba",50,44,46,"1","50,44,46",0.944444444444444,0.12,0.196078431372549,"101453",1991,1,11,"/movies/billy-bathgate-i101453","Billy Bathgate","e-i101453","i101453","1","tt0101453","http://www.imdb.com/title/tt0101453","https://www.cinematerial.com/movies/movies/billy-bathgate-i101453",1990,"movie","Billy Bathgate","Billy Bathgate",0,1991,"\N","106","Crime,Drama,Thriller",0.875
"1014763_1016541.jpg","#F0F1F2","#FBFBFC,#B4B9BD,#FFFFFF","rgba",240,241,242,"1","240,241,242",0.583333333333333,0.00826446280991733,0.949019607843137,"1014763",2015,2,74,"/movies/child-44-i1014763","Child 44 ","-i1014763","i1014763","0","tt1014763","http://www.imdb.com/title/tt1014763","https://www.cinematerial.com/movies/movies/child-44-i1014763",2010,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"101492_490526.jpg","#50474B","#C7C4C6,#4C2A2F,#131518","rgba",80,71,75,"1","80,71,75",0.925925925925926,0.1125,0.313725490196078,"101492",1991,5,-6,"/movies/body-parts-i101492","Body Parts","s-i101492","i101492","1","tt0101492","http://www.imdb.com/title/tt0101492","https://www.cinematerial.com/movies/movies/body-parts-i101492",1990,"movie","Body Parts","Body Parts",0,1991,"\N","88","Horror,Thriller",0.875
